x1,x2,x3,x4,x5,x6
6921.219970793047,1290.069122583883,9.096948120908282e-7,4473.092602772386,1210.8261522704966,14.027933541382104
9035.851871489187,1127.726270036232,2.4132745354311466e-8,8002.347525777984,528.1720351192106,2.3609005937501912
9724.511613172524,958.9143099114164,7.71526660798285e-6,15710.726458876634,155.8119094708493,1.8428123343132463
7899.722678445448,846.4428463646166,119.63432671628887,25650.184993938517,1.7230670950445106e-10,5.34542238289467
5906.767547937245,732.1172433426481,216.325793242073,29689.947217519803,7.302301927830405e-13,2.8661495627034923
4575.083162380407,713.3647965058382,229.47797617004173,25652.531447107373,7.302301927830405e-13,28.55705250281463
4395.589268624415,705.2822380150783,184.57162457452995,15399.755084094746,7.302301927830405e-13,125.4941697292436
3904.713218438942,735.1906512164361,177.26828714671888,8036.370783492449,6.640037858543593e-12,132.0431269141739
2985.2306691807053,771.7583558822848,213.36557594978703,4808.812362826256,0.00014585016587354731,93.34758421394773
2206.9684441171653,773.7431592379589,260.55180720659763,3317.746932249684,23.888356375892155,59.27539063991311
1653.789200229308,730.6747802828096,315.5821599580322,2503.6210398481753,86.05831512398902,25.30673544594824
1274.5214661712314,704.9950947108915,363.01416346499457,1999.1344905528833,126.40058194180982,10.99373387361221
1001.7188863784676,684.5672622886889,422.817628976381,1687.533974506566,169.59634472285006,3.4055417675093858
796.2699526509173,670.6753196402653,502.4414687182889,1502.1737416652186,214.3311345104946,0.811673458348797
633.618798499183,658.3596649527395,614.9189493754643,1405.1098163057616,262.2648125624438,0.12777728124547827
507.17508423769425,636.3386572300243,779.7336788640134,1358.2913355147255,310.4691471967444,0.02751288208763415
422.55923745330387,606.902598535683,1009.9122090575094,1314.6762920206322,353.69858701117556,0.05132235312062332
369.3653990209175,563.8232309585082,1333.888648367152,1253.941864706664,397.3906262298114,0.8935917172556694
330.52275198433654,513.8083422938396,1756.081360977456,1177.1784637548187,435.4189194685001,16.0112832966274
302.40941416053346,472.9023427842873,2195.783060149427,1102.5015647274367,459.97724015610123,46.476968783651685
294.10469196722147,465.4435149818173,2502.2627372780958,1062.5930024725644,484.8441674839827,70.26418739386781
299.9396599154127,505.1481395730348,2560.093652750024,1060.2610597952175,514.8046052796248,88.39429889843467
318.83003933369974,584.0177946596365,2358.6119941695974,1082.2060769214968,550.7672638001736,98.35602171446821
344.080887714279,688.4082098750932,1987.5670627033398,1126.213326556875,599.9907371259072,104.98803823544421
359.1469570225236,786.238856512972,1606.894052900625,1175.957436889415,658.7610880150141,109.60887368493091
360.9009994647046,871.1770367358547,1304.100678148882,1225.8646582009083,714.9960333064579,117.38665630617416
351.42832072633234,938.1092501211638,1096.6543130408443,1275.796010169307,768.1876937900472,133.96183109211523
337.9204946962385,992.9186919777109,968.6596207842708,1322.675597215986,814.8088048889473,159.09452518681744
332.37687453042975,1044.0754840383543,890.1589407145913,1361.9275974932161,856.3163084262264,189.01327774103572
334.6885038604666,1089.320146911403,839.5058705506406,1392.001710007355,894.2622218097889,216.504304978918
342.4608627617949,1124.4755601591564,811.5611384385094,1416.765921829541,934.4412120996458,247.59099651803837
348.795243940378,1146.2457933709134,801.5124111825355,1443.751286515757,979.2237930062429,273.70692607648124
350.1110943648436,1156.3448812995885,799.0303395303572,1474.2216902433595,1020.7563530706241,286.692705546698
348.37747593664136,1162.1865406369357,798.9748205502383,1510.6556067637498,1057.7264517495396,284.6610577437314
340.8302782219545,1171.0927153687453,802.2451927476228,1549.008822187433,1091.744503046827,277.399026196944
337.1809178428195,1182.4756209196998,801.8874468990531,1580.6507265941502,1122.0792945125904,271.36267000113105
343.05035008563624,1193.0527056638236,801.334476883385,1603.7320959671238,1149.2949264772863,271.3067093787092
354.05730292357447,1203.2770417592,796.6199020494612,1620.051059385992,1172.3267456914505,272.45499632134255
366.31288061522173,1214.4023921835571,783.6502441589015,1628.7671141562832,1186.7441198583638,273.4124894984147
375.48221992660285,1227.53109764509,774.3456237271138,1636.8404422963085,1199.735616174868,277.2574880952568
380.4915847016236,1250.213394839884,761.669463678187,1640.9417633164499,1203.6203496108267,283.4246651718121
382.82607203751326,1284.904676978089,744.3900159982087,1640.669067254033,1196.5567154887945,287.5861378074913
387.30409398092064,1336.116695254638,724.9695209769694,1640.2062144232837,1182.5285060017234,290.53236306824175
391.35342439789105,1402.5819675219861,701.530861349317,1638.1682381952187,1165.6732227605653,289.751813919473
395.15157912373536,1485.6531013348044,671.7239832026996,1641.4761648816223,1159.536634743161,290.7455144380211
397.13495874833603,1570.2270059814844,635.7976136014834,1647.3033029061398,1177.0293752259338,291.00280981385725
400.6800206829135,1639.7817211868335,596.7490047386987,1652.9527665844669,1236.2604566125103,290.33023713915014
410.9381669370063,1658.332905606138,566.6275196688941,1669.4194250934027,1371.1793438840507,288.74229978896835
438.82419218927936,1595.0680964148628,546.3726621914319,1698.3646396809959,1599.7555342031558,281.41080564908435
498.4136716660584,1435.0769094671853,537.520640339585,1741.8911851079072,1914.3018926735228,263.8505924222328
602.0262776818018,1212.5011325225512,539.4342692654883,1799.5179679852004,2239.7319666883286,248.4788824785368
763.5335509485666,997.6067761057661,539.4150683085854,1869.5710716965664,2431.22663367895,243.39248416520172
986.6008212819352,845.5870030522309,524.6254189265778,1958.9184500476883,2388.1968063258896,257.9580849388182
1278.14279854641,762.1478907987333,497.81067318791804,2110.899875960038,2139.8973890806615,291.58261315347835
1651.6079690261238,724.8464576795262,463.75813484627673,2383.462058333254,1784.6999855148472,330.64313898027103
2146.9787437132286,702.252667530235,423.3045450579108,2840.914919883912,1440.968592049578,381.12578591745967
2832.6709935043673,666.9988898129342,373.55466280050865,3574.206919063401,1163.2772628335788,473.6765639592533
3752.1569809061452,596.2769136856809,304.20762559574405,4810.610292881589,941.9639766601595,654.4426871910855
4641.361944261304,491.84445406000543,217.12858832266772,7493.339279565,762.4256265134375,980.6944900947647
4492.686517903237,405.1741369879461,144.54570435646542,13459.510878389423,606.3727812244622,1634.743259304307
3263.008833499954,347.82420102223716,97.12867607703986,20887.485995972358,483.32773202815565,2706.5462262906412
2606.330712431884,299.1061346167421,41.15441751719337,22670.525694212458,423.9844056855907,3740.7507702413773
2425.9371951353996,270.29821377475184,9.477623387986423,18849.972420761897,426.2153809066297,4304.559691315596
2807.1022618194474,254.50838214650085,0.018152631763579175,10548.51323611293,442.1612059296446,4556.288075076171
2095.1734974191863,366.79760731637504,2.5299848358439947,5949.362599448208,456.24778130355924,4396.752949575254
1143.779493925835,457.7290696755237,56.79213588774873,4393.413354516717,489.2346138090322,4167.77390847243
587.6453978651763,487.95654979027495,103.25914317923134,3596.1959855627238,561.0565683126555,3780.2911332907497
390.24675757145803,473.45105761252034,111.16045103050247,2893.2762575330926,670.2573209284548,3273.5606335851635
305.52063697352116,446.3661476586701,103.10204793296813,2322.344614703585,756.8923362162741,3037.4112649991143
310.7778418758496,410.6413415452363,79.01777528352146,1849.5450652317115,780.7380378480794,3049.4609693031152
304.3922959175586,374.7430006739652,70.52666912525042,1479.012633351716,807.8492600585225,3013.021390101363
299.5078605272066,335.4341551041286,70.08849176787666,1197.817188645242,867.4148952264092,2909.4144153519605
307.0653211729141,295.00449708785004,68.4803217390241,985.866123370579,937.047259006044,2771.288051117527
370.92039628011844,251.24485855039336,55.034820904100265,827.437671190492,960.5259810625822,2559.8072565388397
494.6954075069479,216.45923295199725,29.24713162169824,707.4660706442618,905.715926803548,2404.520278226016
628.9520733069274,195.9281016483293,6.371333485606746,646.2705982577116,772.2627011300214,2325.0899342868565
683.9626782070287,188.0173727206846,1.1879853072745288,657.3289142659512,639.2712324626481,2236.5644571839016
631.709851399625,207.39165799893433,5.121889176351481,716.780870280297,541.1688231343869,2056.9467841013943
491.82767209686057,240.00450880643257,27.40252204932228,793.9900033065735,475.29209474400744,1761.8574518993162
313.1050530740388,279.42751795910766,66.07866307372454,857.6235194194386,434.0103738890074,1495.8448329326789
95.26199701057489,323.59485513490193,119.52515804020207,955.8313296333513,391.8410852101536,1442.5952242636918
4.8046325081891257e-5,332.85567381823586,158.42161303993797,1044.8800212415886,333.233355543332,1598.5642134880297
2.0134380673782165e-12,312.47613177866606,199.4296567964575,1134.1619246242408,291.1253276927756,1744.2355657324867
5.173789993735416e-13,285.8438389307948,277.26638783273444,1243.062212844747,287.2739358626038,1569.1817230747977
5.173789993735416e-13,251.7563617132363,404.71740196011916,1357.8940195348114,310.6550795632366,1134.646601933276
5.173789993735416e-13,210.68740754615058,605.510364222412,1492.5574280334,326.9369363798056,784.4378186870928
5.173789993735416e-13,152.7391556637434,939.2911218413395,1578.6993200736238,312.4714309751607,634.5472328933344
5.173789993735416e-13,75.94988250239541,1496.5071884460233,1526.165928325756,276.2706019689337,578.5630230265607
5.173789993735416e-13,12.135651496601747,2152.7570993519594,1324.8393992488393,236.55791086125254,536.0906478415458
5.173789993735416e-13,1.6789461584974152,2425.1745770802067,1082.2849568922552,235.59671498399865,450.25242155506794
5.173789993735416e-13,3.222922244071572,2338.5174951548797,908.006389711145,274.63371633437566,357.61103267499885
5.173789993735416e-13,41.08053974611788,1817.54168247554,828.9315425962418,339.5443117347217,271.44396762192576
4.552078640340902e-11,111.0275676020774,1206.4156355374178,816.61244821154,393.0804871041712,199.19274892882393
2.185415485070131e-6,159.9626339511682,788.9232628806748,808.1507615773852,425.5700981917563,153.56557222420028
0.015838127820871975,188.4571800504407,525.3486721235876,768.8903401172369,442.9371644344966,138.79930999503296
22.930355087183997,197.10268506147182,352.548536975833,691.1473777373759,452.24170032474626,147.38231810073594
105.10881395656696,187.6342052347454,231.19606384609833,582.6636031901884,448.9419603684585,173.40983042451631
166.32026919148916,176.47719452427972,153.4423218553187,498.6146417900666,444.7933845343781,212.66504132447517
224.7865709325152,163.6046310402302,100.60604788684542,428.88661424415136,442.05274142621244,269.8209641890707
293.3971158170878,149.63942070390473,58.901076712103894,356.5580391317218,434.58539740383685,354.6797223638806
378.30430309487065,133.64671342573214,20.009927672657575,276.54446056858734,424.58391613636473,476.92837701899026
469.188864142358,105.17252432648243,0.014649601213416217,193.43190554595378,416.9929510408797,662.3590082716066
541.5596661297952,69.32917326056119,2.6244641347031023e-9,112.18233247783965,404.5721497458074,941.5476089848572
576.6834207831533,52.457871968284714,9.769096257329819e-13,56.01802260743191,378.11634791753136,1296.6311811336775
556.6479663965557,60.382811639665135,1.918407830201985e-11,46.73140846741459,346.09427819739966,1581.1100453778668
499.28970413520824,94.51377522223964,2.9675484676406566e-7,80.35449945351557,327.0309924101218,1585.470385522744
419.397043354694,157.63162801726742,0.3674067960895091,150.46342454028104,327.3317182144928,1257.4890295625623
311.3930843843531,217.5191501635906,32.422410713772344,240.5284470934998,354.65254828823856,791.3414205189647
218.9683699638495,262.2054405717293,66.71493101951114,315.86916432405195,386.5551485820397,440.9572400426775
145.26938943403886,285.9102442855866,93.02338432393813,384.9835724400896,412.3627752433192,235.83418775975713
81.46163379845878,287.12255057087555,117.02898932356005,468.31329718604076,439.9150431547982,114.54409634497964
18.503467284765403,267.79349210534997,139.31190437982298,569.7135815200272,473.2109579644713,38.200155549040765
0.5536960512093012,233.44272536099592,148.39402311693496,622.8369191439807,498.65233972450676,0.006875198738101991
1.569252080671653,205.02513916257146,143.5178511248015,591.0237277528676,509.13596863381827,6.722933175933523e-7
32.499430824494745,186.34271325657326,124.9588527187733,503.5968819608403,514.4012504060405,1.47334385614354e-6
77.93476968553047,176.75965945433796,104.78436907146627,405.3691601766785,514.7959813552474,0.0009558910766399435
102.81615987862709,170.33974821161345,96.65273648765691,347.4063308737419,516.2856213953304,0.01816866024540024
114.06647713994884,161.53164862046896,97.22782061053742,317.4067086844742,525.5799931213306,0.051125183691244566
116.61400267248375,152.753196800579,102.86490966994407,304.5793178440288,540.5740318484194,0.36775469012318895
114.51222644266299,145.01621044719747,110.27001713325652,297.2734861482851,558.1841068298452,3.354626490640378
113.96482004134111,135.79586897418594,122.37785333924185,285.694422495599,573.7891206854507,12.67907404636596
115.11252819325381,130.53304266941456,134.32004437688707,272.56303163517623,580.3171600808062,27.069591940058313
119.86744878863085,128.10561542059645,144.53446780352562,264.18269893058044,579.7261580817005,47.01800124662328
123.5132322228867,124.89774581234016,153.41882903205612,258.54424919694907,574.347155943252,80.99180432392811
130.22517327153327,126.18733579489655,156.6479482835953,253.40393451280778,561.481979201842,138.3680852121085
147.4306363204398,124.01479197013242,154.84784930911457,245.90582301281756,546.196498218313,221.51460964994027
183.82424554126064,111.4605668469954,152.43931902876056,227.96629238079572,537.8967034119985,310.01422399651216
242.58815290676463,94.33167320566088,148.8339143133633,201.67118967312368,543.2017520784151,372.8911638001609
300.00415001888905,75.33413773202088,147.64370009909032,175.73742297055892,559.2759426346446,392.7755770719118
344.6237005716474,60.80767295882636,149.11921437963943,148.99751442313763,575.8328311431521,380.33259198241655
381.1314251713931,54.340459214616125,150.09834043457417,114.03763913350899,583.2366982108173,359.4836117007674
417.7594538068853,50.58932174538406,150.5290154865729,68.88759548471202,579.8046103398598,361.3516247085138
468.2624264328707,45.76097607988869,148.31187899605064,17.518510097274767,564.8877098640577,413.7806546917449
497.7512111830659,44.8071152290567,147.65232282642893,0.002299419829863664,550.728226990276,511.59999154955733
497.0661979655843,50.076388816764236,150.80249114792832,7.795062548813397e-7,527.9879860462188,653.0354551587682
472.9264182977324,63.67371136389662,161.61654396782419,1.0272734804758863e-5,487.46177718861225,806.2995935493311
444.16899320696376,80.28576534623323,182.92910853032643,0.09985736235332258,446.6580407013764,887.6345156519521
410.95402263805295,93.68155866199722,212.52740048433705,18.901747497130458,428.41894232863604,810.2596966661616
375.6963542419176,104.35659945745985,245.62925875623054,53.368269679039976,431.70856197424825,613.719635683204
343.2949378956283,107.32551442684019,281.33067362053714,86.12575475191723,446.6852768365998,409.4283535107259
303.66006868257114,105.69018162097753,320.16973282247557,120.95057286180244,462.5089825148573,257.5714107400809
264.07274115061927,108.96681817495539,356.6467173843357,146.29831254485126,470.9841409421413,158.87237623229058
232.70970718846326,119.03635769185142,386.0088126822604,154.0244809391722,472.0908588339812,97.46862809432497
207.4220790292272,132.14983244513556,413.94906431627896,150.35368129885785,471.7090730778801,57.86026346409905
182.02948941627886,144.52918146689942,446.3444311988575,143.63615666797202,472.62399353921154,30.49824512475412
163.57759467102056,152.91480450215556,480.63448050848984,141.33946466314822,474.543514483848,7.93775486832868
147.86925232011234,165.48798572462107,517.676715459573,140.24611035446765,469.30584322368804,0.00617462392404301
134.02876073905196,178.52750135734544,559.7142719575268,136.10826530353356,461.3247362970706,5.259635999976691e-8
123.05704979948155,191.6631123643577,607.1192729208701,131.53569791572517,456.2749849293152,7.85353969460829e-13
115.59885778554793,200.82238725007986,662.3100946401831,128.62251593014688,451.247096484915,4.207210528374937e-13
109.08877612235919,214.0118540401193,726.0755927820572,125.78203506045114,441.2058860068346,4.207210528374937e-13
105.10743975730384,227.60417007751127,803.2436379352116,123.41758704652943,428.82653848373127,4.207210528374937e-13
103.39882547097136,240.86741118080747,902.3649404624429,122.27419652835768,413.387068174792,4.207210528374937e-13
93.59739606027462,262.1023143556426,1033.1651653324168,122.57264134228471,392.8316116933628,4.207210528374937e-13
71.57337468446791,298.34959582561095,1202.720020085343,138.83155579206306,365.3166528185242,4.207210528374937e-13
32.471007238027624,347.88530088284045,1412.921272143037,186.16227651828197,332.48481503733456,4.207210528374937e-13
0.5769665506325904,390.24808556737133,1660.332423346365,260.83651752458655,297.026380422543,4.207210528374937e-13
0.0002402982756503623,394.9428121851925,1934.4542039267444,327.54472635975276,269.99217101379435,4.207210528374937e-13
7.226721238685706e-5,372.2831307210057,2212.9472512774532,326.5776858509568,258.1392779816228,4.207210528374937e-13
0.06850326259664298,328.5205878705041,2473.2053089557753,258.166338734751,264.9384072137783,4.207210528374937e-13
42.244984859462946,272.87867687508,2665.046987349453,150.84094113258607,279.9987951117698,4.207210528374937e-13
116.0867583612165,213.73815746576827,2786.479156830528,65.33922212324403,285.9419153288981,4.207210528374937e-13
196.88010344934042,166.83101459759658,2838.5060649779452,0.007145558945998623,290.0686190233325,4.207210528374937e-13
202.9677468358623,146.10135461423255,2789.860598069682,3.415338525257529e-10,306.0920553861369,4.207210528374937e-13
224.32629426664818,144.5828827579955,2646.797409144333,1.0633014109216143e-12,316.7964835773561,4.207210528374937e-13
263.1020815264618,154.56294166130246,2446.7366503522903,7.68157527567646e-13,326.17327327197506,4.207210528374937e-13
308.9682319036459,168.7880471124728,2240.9931656164886,7.68157527567646e-13,336.87792570886336,4.207210528374937e-13
360.948751038793,179.86026150330227,2078.2659351534767,7.68157527567646e-13,350.949151020326,4.207210528374937e-13
433.31449193721267,181.40321465615952,1991.152951863662,7.68157527567646e-13,370.87359609907315,1.1571926452884239e-5
517.5459731914708,173.72884109073382,1994.7854560413027,7.68157527567646e-13,387.76810556742527,14.734457235295737
605.201673118599,155.71969565926068,2093.5272349713214,7.68157527567646e-13,399.3019166530534,39.15663369858666
675.5139348625278,142.17322021139321,2267.5359066360925,7.68157527567646e-13,396.8853833967706,82.79055498480372
721.483084125339,152.7393633133386,2456.6161098364905,7.68157527567646e-13,377.788519182875,138.67569410082078
763.9735143878171,189.54860154540705,2603.43110601207,7.68157527567646e-13,348.98130371293877,185.72280376293998
820.5569732444209,250.83779031204995,2683.4286838013095,7.68157527567646e-13,313.1746113345152,227.16780852240083
892.5592636423006,320.0009426200828,2698.7268699801284,7.68157527567646e-13,273.19102331154164,273.8391395277402
983.4224473042824,370.97766200254677,2669.245622042566,7.68157527567646e-13,234.051764909787,321.6541973683957
1047.2081625882215,387.2847896613344,2634.678293055738,7.68157527567646e-13,203.5809452069516,372.29344202479183
1049.4725160070195,361.05571729550275,2649.8017789690953,7.68157527567646e-13,188.3641140252921,412.0183693826068
975.9731238237252,303.45116750380623,2764.0136469653776,7.68157527567646e-13,182.33066893433906,432.0918077835961
828.921689815818,235.65707681748788,3019.8866676980283,7.68157527567646e-13,178.44883723009124,444.27672240142624
643.3079568327283,174.50767007609846,3449.422421313793,7.68157527567646e-13,162.85482896427942,459.43175383427393
445.68664110149473,122.98663874153135,4093.022828955918,7.68157527567646e-13,123.13136776098563,490.6836755801061
276.0437380562305,117.6553119299848,4949.732613019024,7.68157527567646e-13,0.06484514602600576,558.0985126414946
157.4534986256483,28.786739812941196,5839.9791565545065,7.582083471684587e-11,7.374293735029578e-11,636.4627826666543
93.42956623444871,0.6340640201855109,6422.729594180394,0.05784891264929042,7.302301927830405e-13,759.4866602402556
0.04500267623373553,2.211611814168969,6585.640337055595,108.3868615334717,7.302301927830405e-13,841.8423665574101
6.609022123013723e-7,53.08897733596271,6291.311165012047,148.8748730811346,7.302301927830405e-13,867.9312197087087
9.545381538829102e-10,206.34502961620274,5589.707706124867,217.74502485151655,7.302301927830405e-13,719.3157442973977
8.595292925688178e-8,434.45021265221374,4742.902402918755,265.53714614735884,3.362150157082258e-5,461.50965426506093
0.0011812710598522477,540.2687799325533,3997.311454116485,274.08224452680696,160.58188832137722,198.54130139347518
3.815681698807091,673.0998955376509,3417.2434578630696,233.93216518089253,249.6213819348256,68.27573028253556
79.64313201755195,784.8590543680353,2964.1622082285608,154.37000283789536,297.9935878338785,0.025671510868457738
169.5690829499156,903.7226211936041,2599.7823316223858,54.64921440389668,300.29564778730935,3.2167646205115856e-11
220.84707444915824,1027.9604838274424,2332.265902004068,1.3146631333156501e-11,303.96444130836164,4.207210528374937e-13
215.95352749721334,1141.3505378310022,2154.1555620114673,7.68157527567646e-13,320.41143413198995,4.207210528374937e-13
223.2793402378041,1235.4841080119465,2040.2944551163205,7.68157527567646e-13,344.01391970234397,4.207210528374937e-13
241.82173313724147,1324.2351835825211,1973.21972893699,7.68157527567646e-13,375.9005286695909,4.207210528374937e-13
270.8543152586885,1424.0065622740024,1932.566248099789,7.68157527567646e-13,409.56183115500085,4.207210528374937e-13
309.94355520136884,1543.5109096904844,1911.8823440553526,7.68157527567646e-13,440.21099470509773,4.207210528374937e-13
369.0614449005242,1684.6562481398962,1917.6530357855513,8.716086900411478e-13,471.2139796316755,9.454160070663548e-11
421.9383303535765,1865.1550793063118,1946.399994702853,6.683792786157914e-6,488.8490310765566,46.37224757847558
494.24158183900346,2080.1437804394363,1998.5336156224841,0.7275148030816014,503.6164822686377,99.87077639189364
548.1034000809738,2363.866371205878,2049.9788685762514,40.3879569384297,533.9353540670953,128.22455662554611
646.7195560587028,2747.4087685473155,2069.8774430886047,33.46654118882494,553.9531537360747,158.087063650775
752.0092634168398,3250.7817019318613,2035.5827603069552,0.4453364214632266,568.7078260358576,168.16468122039217
800.1901314054898,3876.0322690364537,1942.4441434887854,2.8548562103805115e-6,588.7636900105528,135.91967219691838
823.7374211433751,4557.958513059265,1822.5357025089231,4.6362943475629204e-9,613.399955119779,99.17816883437122
844.4221726447328,5243.783616526601,1718.747616709777,1.4487300025158785e-8,660.0955730933879,77.53875002193863
883.3868043488109,5967.645220218232,1642.2657322913287,4.818840902251045e-7,750.7674728719068,81.5703309144112
960.8264115972538,6792.386600008044,1582.1504010881724,5.2786060556322956e-5,901.017977583698,94.04305418490442
1076.723795828818,7814.406836141263,1521.4022202073286,0.0009051539374740552,1131.8598625735308,103.59553516424643
1216.93261956941,9124.662809814341,1434.6684586853487,0.0003992906167047446,1482.1367483434685,101.26465328774707
1381.545756050387,10777.367360353943,1293.0421039076184,0.002054902480552433,2034.8092601796695,95.9843429284128
1551.5382223876788,12747.818919941115,1083.9946141145706,0.043015189969809256,2959.057742908889,99.34975318326143
1712.6857442453506,14966.208998243525,805.3549943773753,0.10116356432228928,4542.76564622337,117.64768873890785
