1.544113345789148273e+00,-5.677815719764323532e+00,4.329481877821652169e+00,6.496249354746042037e-02,4.445114459384049069e-24,1.529749819807535161e-01,1.480113695866640988e+00,3.684215543363492189e-14,1.544113345789148273e+00
1.663250899268071459e+00,-5.677815719764323532e+00,6.682247120334195323e+00,8.250001178990633288e-02,6.092093542503750747e-17,1.942726814781611522e-01,4.683290405881961327e+00,1.037230851707584597e-08,1.663250899268071459e+00
1.839036499068560149e+00,-5.677815719764323532e+00,5.655365846048429290e+00,7.531157976952423949e-02,1.308359981395842605e-10,1.773452177946936714e-01,7.238489790992420625e-01,5.767983357027554227e-10,1.839036499068560149e+00
1.750175355865116966e+00,-5.677815719764323532e+00,4.245255632936811296e-01,3.458866811716233836e-02,4.183794027931095708e-12,8.145008901738889917e-02,-1.450230696154713783e+00,5.699932302296265056e-11,1.750175355865116966e+00
2.151178297794865024e+00,-4.296391639098908755e+00,3.067026202569140381e+00,1.309762552331123209e-01,1.244711640301272675e-02,3.211864980979965978e-01,5.874248451460784004e-01,4.529682177645977161e-10,2.151178297794865024e+00
1.831298555455970423e+00,-3.108408676240330681e-01,2.050868072079691018e+00,7.111497437588183701e-02,1.036078719087454440e-07,1.674630704808141024e-01,7.768286616085499086e-01,7.766677959664096549e-11,1.831298555455970423e+00
2.368116620475293477e+00,2.291179251374310943e-01,2.286267632146271878e-01,3.055966396544885708e-02,3.568934567955012244e-33,7.196250927524895646e-02,2.335799140693957665e-01,5.808124950161503343e-11,2.368116620475293477e+00
1.994361723473982773e+00,2.311135621255793471e-01,6.534660140944233753e+00,9.564187706722436511e-02,4.145892946265619595e-07,2.252198226945115456e-01,6.482405059901786615e+00,9.219307943656157356e-14,1.994361723473982773e+00
2.817562184963812832e+00,-1.121820961472591982e+01,2.456190574201618304e+01,1.733148124274221380e-01,1.933069398146257735e-34,4.081251944048727154e-01,1.519890221571837152e+01,2.060620954827666577e-13,2.817562184963812832e+00
3.193985804277397200e+00,8.573580459945686627e+00,6.734963990594128092e+00,2.050000292961302317e-01,8.833503352256797878e-03,4.916603744594990055e-01,1.035151012152863714e+01,1.115315239901257717e-09,3.193985804277397200e+00
2.754496878309206753e+00,2.216663162573783907e+01,2.750000782526795251e-01,3.391271206692184764e-02,7.666942421598045912e-03,8.800138517051295239e-02,1.844833499939662147e+01,5.826688408539335954e-09,2.754496878309206753e+00
2.903581204570683916e+00,-1.893384813221073415e+01,3.190745388372024038e+00,4.666156954787065159e-02,5.195859996835160838e-02,1.755777602463578779e-01,-1.261874021860824868e+01,1.365730738857909697e-10,2.903581204570683916e+00
3.525298102482268714e+00,5.305245276434020774e-01,1.317386354441503293e+01,2.461694000569093765e-01,1.232781848051264243e-34,5.796846377272530937e-01,1.302136948119743565e+01,1.445662421017672134e-13,3.525298102482268714e+00
3.139250306073824603e+00,-2.081321218559902597e+00,5.160340525005011614e+00,1.550752786726246780e-04,9.593273962715902214e-02,1.918428343998609675e-01,-8.694745197252712332e-01,2.260899807036530330e-10,3.139250306073824603e+00
4.263938422124899041e+00,5.061125929746178309e-02,2.844377323579942551e+00,2.603754668612055512e-01,8.343369937358916465e-14,6.131373685991418077e-01,1.970640763140893981e+00,1.781632657467855594e-08,4.263938422124899041e+00
3.519788419624224396e+00,6.955244466856885799e-02,3.583441813844788215e-01,1.002811983807679885e-01,1.017643158670859914e-32,2.361441760867576400e-01,4.393451410840558125e-01,4.925577836114083489e-10,3.519788419624224396e+00
5.069399050304603804e+00,-4.662155834480690153e+00,9.678269322401378716e+00,2.516532154682622410e-02,8.859307108193549551e-02,1.969717358512221850e-01,3.408798058630095440e+00,1.544124572268928790e-10,5.069399050304603804e+00
4.311250473561947238e+00,-1.307774075696509897e+01,2.601924870415360402e+01,2.812500401928616500e-01,2.812500401928616500e-01,1.011788147707125551e+00,-4.883930999930698569e+00,7.768283588793283302e-12,4.311250473561947238e+00
5.086695172017849487e+00,-6.906839905285311332e+00,1.581950191729825761e+01,1.376780913370100057e-01,3.291862259077838609e-02,3.592870278401703033e-01,7.353910848114577625e+00,1.222188925762310797e-09,5.086695172017849487e+00
5.037995761823370167e+00,-5.327373059889706219e+00,6.410096485465138016e+01,2.812500401928616500e-01,2.185417365751148033e-01,9.238089716672021057e-01,3.932989525813065512e+01,4.512413074485966373e-11,5.037995761823370167e+00
