1.580982746234159686e+00,6.165903717496656000e+00,6.581230576771759377e-01,3.152818682488280067e-02,7.049520652330940447e-12,7.424320632574456236e-02,1.735941280614728965e+00,2.187696096589427583e-14,1.580982746234159686e+00
1.686250098411241627e+00,3.835423123987917293e+00,5.035299591540490782e-01,4.375000625222302125e-02,2.770145522582690908e-02,1.352821953868163785e-01,8.695718912939000012e-01,1.067231166699645197e-12,1.686250098411241627e+00
1.539370842293490638e+00,3.463651801635801025e-02,3.921874028771705767e-01,2.024633066523531116e-02,5.763606339355476099e-35,4.767646528882090590e-02,3.919703585446560057e-01,1.869769064547477578e-10,1.539370842293490638e+00
1.629295219834287822e+00,-2.976111725874285963e+00,6.687070211392895924e-01,1.183533797592295662e-02,2.400875586339710002e-02,6.164754265865351329e-02,6.304674541570493007e-03,4.949474079102324831e-09,1.629295219834287822e+00
1.794461947940573010e+00,4.910289606170667120e+00,8.264008745591935323e+00,6.704502928485994023e-03,5.572773435532580970e-03,2.252106787678457428e-02,8.947915940451643735e+00,1.971443047048916396e-08,1.794461947940573010e+00
1.740488385236589997e+00,2.069806814868928035e-01,1.226787033382661208e-19,3.457348540870001409e-03,3.519791082345523608e-03,1.252774643604871209e-02,4.139614221321567117e-02,4.595895021576942519e-16,1.740488385236589997e+00
1.786156433537985810e+00,-1.757709441468420408e+01,1.692655588871422734e-18,5.000000704542775787e-02,5.000000704540043250e-02,1.798734481215889525e-01,-3.515419385318157453e+00,3.902899542793833232e-14,1.786156433537985810e+00
1.820674127900266059e+00,1.863954337679061624e+01,3.079506283870194110e-19,5.000000704539765001e-02,5.000000704539765001e-02,1.798734481215199799e-01,3.727909208105921302e+00,4.138810636551328044e-14,1.820674127900266059e+00
2.074602929470564128e+00,8.634783343345082685e+00,1.348682061989409764e+00,8.218637771852017188e-03,1.194369566010445617e-02,3.516312917708506319e-02,8.653108955499458688e+00,7.904566740791025051e-08,2.074602929470564128e+00
2.011135667939393024e+00,-1.261866942475038122e+01,3.123429944766403565e+00,6.989390384225177555e-02,1.198660890742387400e-25,1.645875657932001634e-01,-7.660655664957838340e+00,6.784095879138698618e-12,2.011135667939393024e+00
1.911502773165236757e+00,5.324062135242617622e+00,4.145671224998565690e-02,1.170681090975470712e-02,1.109556722966736838e-12,2.756743299478385881e-02,4.566583167115750186e+00,6.255084174364172899e-10,1.911502773165236757e+00
2.155011592922411179e+00,6.920244023673177480e+00,6.452804433592849165e-01,6.821014634971024615e-02,2.531670535288682068e-23,1.606226198987923126e-01,6.527487451905052751e+00,6.955505581415632930e-11,2.155011592922411179e+00
2.930500424832684470e+00,5.259721056800294292e+01,5.026839498074918566e+01,9.580851866272119613e-03,8.119199765601376254e-03,3.239879429897261215e-02,5.965866667681672197e+01,2.137672796537689244e-07,2.930500424832684470e+00
2.910086844396670536e+00,-5.810203348497370257e+01,2.036782162142090957e+00,1.163951623168944273e-02,3.251086429706472156e-04,2.773587956644343877e-02,-1.191193833841846406e+01,2.374197297128366050e-08,2.910086844396670536e+00
2.994365597036793059e+00,6.274506832291645075e+00,6.807121697939227944e-01,5.999986564544135259e-02,6.000000067668088966e-02,2.158478183392195382e-01,1.763324228300113816e+00,2.046142109249857690e-13,2.994365597036793059e+00
2.992979946537908997e+00,6.274426440953661199e+00,2.147133377506575513e+00,5.999973111624746364e-02,5.998623323109531641e-02,2.158277136040905597e-01,2.327983411603121944e+00,6.868386791914254127e-13,2.992979946537908997e+00
3.002905613340185909e+00,7.234202349162154633e+01,1.445128951068036738e+00,7.517428375811097130e-03,8.589831690310714002e-03,2.861003567439043827e-02,1.272900499480772574e+01,2.126186911501465330e-09,3.002905613340185909e+00
3.149403712936531541e+00,-1.132225597692839969e+01,1.135096666265897752e-01,1.506531543377090387e-02,1.431402580273824103e-34,3.547610676815785707e-02,-1.761517955929719825e+00,1.199591678056151398e-08,3.149403712936531541e+00
3.125107372423011398e+00,-2.324658033900410814e+01,2.466009371507258199e-02,8.391134981308867244e-03,9.628887487964466996e-36,1.975961285454651967e-02,-3.694813975580793830e+00,3.044233123447883888e-10,3.125107372423011398e+00
2.979500749331326581e+00,-1.500220981339637838e+01,3.850437266735973196e+00,1.214245783701096634e-02,2.101143187286974578e-02,5.729879423873205507e-02,-1.013752853009371124e+00,9.464869506726307718e-11,2.979500749331326581e+00
3.192623245333516824e+00,7.403799802630929294e-01,4.926327739575201980e-01,1.551455288394541603e-02,6.569880640277020803e-03,4.385267501577688048e-02,5.808887634287058788e-01,7.194202526874909745e-14,3.192623245333516824e+00
3.320466631236247412e+00,2.565726992289713948e+01,9.016151307649668267e-02,2.538503066819264211e-03,1.377767503030629531e-02,2.890868511775121150e-02,4.408580745499969922e+00,3.643363005333120487e-10,3.320466631236247412e+00
3.216453921782191472e+00,-2.808052667445383455e-02,1.982810521158257303e-02,8.429372896817811933e-03,7.205988979744703842e-12,1.984965627165305446e-02,1.505441499357586255e-02,1.387950301334905191e-08,3.216453921782191472e+00
3.163830836062476060e+00,1.136830838947194000e-01,3.980276053797088959e-02,1.104661674888095593e-02,3.947265341071955116e-04,2.641062563482565045e-02,5.417847447467158406e-02,1.178606822590112631e-12,3.163830836062476060e+00
3.445098812956183476e+00,9.396031488065796111e+01,2.390895729498606848e+00,1.416234521632859199e-02,4.234758417041632056e-03,3.793082293157293283e-02,2.253108231456971211e+01,5.281006624907212390e-11,3.445098812956183476e+00
